average_gas_to_oil_ratio,basin_ag_flaring_co2_emissions,basin_ag_venting_co2_emissions,facility_id,facility_name,flaring_ch4_emissions,flaring_n2o_emissions,industry_segment,natural_gas_vented_or_flared,number_of_wells_flaring,number_of_wells_venting,reporting_year,sub_basin_identifier,table_desc,table_num,venting_ch4_emissions,volume_of_gas_sent_to_sales,volume_of_oil_produced,wells_two_year_delay
0E-10,,0E-10,1009848,GeoSouthern Energy Corporation,,,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,12.0000000000,2015,"220 - WALLER, TX (473) - High permeability gas",Associated Gas Venting and Flaring,Table M.1,0E-10,0E-10,93.1000000000,No
53.9500000000,103.0367950000,,1009240,Chevron MCA 430 Permian Basin,0.3692440000,0.0001680000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,11.0000000000,,2018,"430 - EDDY, NM (15) - Oil",Associated Gas Venting and Flaring,Table M.1,,0E-10,25287.3700000000,No
690.3418347000,725.8851533000,,1008092,EP Energy E&P 220 Gulf Coast Basin,2.6465927000,0.0012820000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,19.0000000000,,2023,"220 - MC MULLEN, TX (311) - Oil",Associated Gas Venting and Flaring,Table M.1,,0E-10,12791.5933510000,No
1740.4186965000,4267.1090683000,,1014024,"TITUS OIL & GAS PRODUCTION, LLC",15.9040576000,0.0071532000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,21.0000000000,,2021,"430 - LEA, NM (25) - High permeability gas",Associated Gas Venting and Flaring,Table M.1,,4803630309.9999990000,2493825.2200000000,No
7004.7000000000,1307.7000000000,,1009390,XTO Energy Inc 430 Permian,4.6500000000,0.0190000000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,10.0000000000,,2015,"430 - GLASSCOCK, TX (173) - Oil",Associated Gas Venting and Flaring,Table M.1,,118365086.6838089000,33038.8306885000,No
4086.3200000000,9451.4200000000,,1010784,"Burnett Oil Co., Inc. 430 Permian Basin",38.0540000000,0.0155034000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,5.0000000000,,2015,"430 - EDDY, NM (15) - Oil",Associated Gas Venting and Flaring,Table M.1,,0E-10,28447.0000000000,No
2606.7234025000,272461.9005767000,,1010190,"Williston Basin (Petro-Hunt, LLC)",791.2132569000,0.3659343000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,166.0000000000,,2020,"395 - MC KENZIE, ND (53) - Oil",Associated Gas Venting and Flaring,Table M.1,,13168740000.0000000000,7457154.0000000000,No
18948.4000000000,35.1938000000,,1008702,COTERRA ENERGY - 360 - ANADARKO BASIN,0.1752000000,0.0000650000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,1.0000000000,,2023,"360 - BLAINE, OK (11) - Oil",Associated Gas Venting and Flaring,Table M.1,,112316306.5000000000,5955.9000000000,No
593.5934132000,127.2644398000,,1008471,CRI 395 Williston,0.3644210000,0.0002273000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,1.0000000000,,2017,"395 - GOLDEN VALLEY, ND (33) - Oil",Associated Gas Venting and Flaring,Table M.1,,16800.0000000000,3170.1439458000,No
535.3200359000,851.7048529000,,1014906,Protege Energy III LLC - Gulf Coast Basin - NGP,3.6354826000,0.0015365000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,11.0000000000,,2023,"220 - ATASCOSA, TX (13) - Oil",Associated Gas Venting and Flaring,Table M.1,,0E-10,18482.0062948000,No
7897.6682252000,,0.4510521000,1008472,CRI 360 Anadarko,,,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,20.0000000000,2021,"360 - BLAINE, OK (11) - Oil",Associated Gas Venting and Flaring,Table M.1,26.6322795000,41976786.5052420000,5533.6996450000,No
78.5746300000,5055.3810500000,,1009391,Apache Corporation - Permian Basin 430,19.6804100000,0.0086400000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,42.0000000000,,2020,"430 - IRION, TX (235) - Oil",Associated Gas Venting and Flaring,Table M.1,,0E-10,889702.8200000000,No
1761.1809579000,22476.7407877000,,1009707,COG Operating LLC  430 Permian Basin,88.1372979000,0.0359285000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,430.0000000000,,2019,"430 - MARTIN, TX (317) - Oil",Associated Gas Venting and Flaring,Table M.1,,0E-10,179626.7600454000,No
24.0000000000,3118.3292599000,,1013010,Verdun Oil Company-Gulf Coast Basin-Onshore Production,17.8262800000,0.0066030000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,1.0000000000,,2019,"220 - WASHINGTON, TX (477) - Shale gas",Associated Gas Venting and Flaring,Table M.1,,417115000.0000000000,557.0000000000,No
1841.1100000000,1741.1404851000,0E-10,1010684,"Goodrich Petroleum, Basin 220 (Gulf Coast Basin)",9.2125235000,0.0034264000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,2.0000000000,,2017,"220 - WEST FELICIANA, LA (125) - Oil",Associated Gas Venting and Flaring,Table M.1,0E-10,0E-10,17651.4000000000,No
644.1696719000,238.1728659000,,1008569,Citation Oil & Gas Corp. 350 South Oklahoma Folded Belt Province,0.8049052000,0.0004082000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,1136.0000000000,,2019,"350 - CARTER, OK (19) - Oil",Associated Gas Venting and Flaring,Table M.1,,822066080.0000005000,1360482.5800000000,No
0E-10,0E-10,0E-10,1006884,"Southwest Royalties, Inc. - 430 Permian Basin",0E-10,0E-10,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,88.0000000000,2016,"430 - SCURRY, TX (415) - Oil",Associated Gas Venting and Flaring,Table M.1,0E-10,0E-10,35122.0000000000,No
1430.0000000000,499.3493464000,,1010684,"Goodrich Petroleum, Basin 220 (Gulf Coast Basin)",2.6421110000,0.0009827000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,3.0000000000,,2015,"220 - ST HELENA, LA (91) - Oil",Associated Gas Venting and Flaring,Table M.1,,0E-10,40398.5000000000,No
282.2033898000,81.5003425000,0E-10,1012100,SEP Williston Basin 395 Production,0.6032813000,0.0002056000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,1.0000000000,,2018,"395 - ROOSEVELT, MT (85) - Oil",Associated Gas Venting and Flaring,Table M.1,0E-10,0E-10,5900.0000000000,No
4004.3410210000,1638.3016330000,,1014683,WRC Energy,6.2895060000,0.0022491000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,4.0000000000,,2023,"515 - CAMPBELL, WY (5) - Oil",Associated Gas Venting and Flaring,Table M.1,,777682040.0000000000,256184.6914290000,No
39.0050793000,704.8397761000,,1013354,"Trinity Operating (USG), LLC - Gulf Coast Basin (220)",0.6757069000,0.0010890000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,53.0000000000,,2020,"220 - ZAVALA, TX (507) - Oil",Associated Gas Venting and Flaring,Table M.1,,0E-10,154367.1522222000,No
593.2791958000,0E-10,0E-10,1013412,White Rock Oil & Gas LLC - 430 - Permian,0E-10,0E-10,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,0E-10,,2018,"430 - LEA, NM (25) - Oil",Associated Gas Venting and Flaring,Table M.1,0E-10,0E-10,0E-10,No
4305.8569766000,125965.8498174000,,1009625,"Grayson Mill Operating, LLC",367.2884351000,0.2233282000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,238.0000000000,,2021,"395 - MC KENZIE, ND (53) - Oil",Associated Gas Venting and Flaring,Table M.1,,28905632890.0000000000,5974399.0000000000,No
27037.3933824000,83.6436589000,0E-10,1012780,Permian Basin Oil and Gas Production Facilities,0.2452759000,0.0001250000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,68.0000000000,,2016,"430 - IRION, TX (235) - Oil",Associated Gas Venting and Flaring,Table M.1,0E-10,0E-10,47.5000000000,No
2274.0950050000,982.6005037000,,1011534,BBOG Gulf Coast Basin #220,3.8132560000,0.0017819000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,5.0000000000,,2022,"220 - ZAVALA, TX (507) - Oil",Associated Gas Venting and Flaring,Table M.1,,15217931.5367349000,9293.4172789000,No
282.0777148000,629.2711500000,0E-10,1009192,Whiting Oil and Gas Corporation 430 Permian Basin,3.5974500000,0.0010900000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,9.0000000000,,2016,"430 - GAINES, TX (165) - Oil",Associated Gas Venting and Flaring,Table M.1,0E-10,18883000.0000000000,31132.5710000000,No
12676.7693544000,1677.3168660000,,1011191,CRI 350 SOK Folded Belt,6.7083200000,0.0030093000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,4.0000000000,,2021,"350 - CARTER, OK (19) - Oil",Associated Gas Venting and Flaring,Table M.1,,13993450.4000000000,3015.5072210000,No
